date,age,cases
2022-12-05,00_04,44
2022-12-05,05_09,31
2022-12-05,10_14,100
2022-12-05,15_19,150
2022-12-05,20_24,219
2022-12-05,25_29,253
2022-12-05,30_34,319
2022-12-05,35_39,353
2022-12-05,40_44,387
2022-12-05,45_49,395
2022-12-05,50_54,389
2022-12-05,55_59,386
2022-12-05,60_64,336
2022-12-05,65_69,258
2022-12-05,70_74,274
2022-12-05,75_79,266
2022-12-05,80_84,188
2022-12-05,85_89,213
2022-12-05,90+,197
2022-12-06,00_04,57
2022-12-06,05_09,27
2022-12-06,10_14,103
2022-12-06,15_19,151
2022-12-06,20_24,212
2022-12-06,25_29,257
2022-12-06,30_34,324
2022-12-06,35_39,335
2022-12-06,40_44,376
2022-12-06,45_49,382
2022-12-06,50_54,401
2022-12-06,55_59,356
2022-12-06,60_64,299
2022-12-06,65_69,241
2022-12-06,70_74,232
2022-12-06,75_79,266
2022-12-06,80_84,226
2022-12-06,85_89,201
2022-12-06,90+,240
2022-12-07,00_04,55
2022-12-07,05_09,28
2022-12-07,10_14,105
2022-12-07,15_19,124
2022-12-07,20_24,213
2022-12-07,25_29,263
2022-12-07,30_34,292
2022-12-07,35_39,333
2022-12-07,40_44,359
2022-12-07,45_49,327
2022-12-07,50_54,382
2022-12-07,55_59,361
2022-12-07,60_64,334
2022-12-07,65_69,252
2022-12-07,70_74,252
2022-12-07,75_79,268
2022-12-07,80_84,220
2022-12-07,85_89,205
2022-12-07,90+,210
2022-12-08,00_04,52
2022-12-08,05_09,35
2022-12-08,10_14,48
2022-12-08,15_19,98
2022-12-08,20_24,160
2022-12-08,25_29,180
2022-12-08,30_34,273
2022-12-08,35_39,247
2022-12-08,40_44,308
2022-12-08,45_49,306
2022-12-08,50_54,316
2022-12-08,55_59,335
2022-12-08,60_64,281
2022-12-08,65_69,230
2022-12-08,70_74,237
2022-12-08,75_79,279
2022-12-08,80_84,222
2022-12-08,85_89,208
2022-12-08,90+,212
2022-12-09,00_04,41
2022-12-09,05_09,23
2022-12-09,10_14,52
2022-12-09,15_19,83
2022-12-09,20_24,149
2022-12-09,25_29,217
2022-12-09,30_34,211
2022-12-09,35_39,234
2022-12-09,40_44,254
2022-12-09,45_49,278
2022-12-09,50_54,291
2022-12-09,55_59,287
2022-12-09,60_64,291
2022-12-09,65_69,242
2022-12-09,70_74,243
2022-12-09,75_79,255
2022-12-09,80_84,219
2022-12-09,85_89,199
2022-12-09,90+,195
2022-12-10,00_04,41
2022-12-10,05_09,22
2022-12-10,10_14,57
2022-12-10,15_19,88
2022-12-10,20_24,118
2022-12-10,25_29,180
2022-12-10,30_34,196
2022-12-10,35_39,227
2022-12-10,40_44,237
2022-12-10,45_49,249
2022-12-10,50_54,285
2022-12-10,55_59,286
2022-12-10,60_64,271
2022-12-10,65_69,204
2022-12-10,70_74,208
2022-12-10,75_79,191
2022-12-10,80_84,146
2022-12-10,85_89,116
2022-12-10,90+,120
2022-12-11,00_04,52
2022-12-11,05_09,35
2022-12-11,10_14,68
2022-12-11,15_19,105
2022-12-11,20_24,174
2022-12-11,25_29,237
2022-12-11,30_34,286
2022-12-11,35_39,349
2022-12-11,40_44,333
2022-12-11,45_49,403
2022-12-11,50_54,336
2022-12-11,55_59,350
2022-12-11,60_64,286
2022-12-11,65_69,237
2022-12-11,70_74,225
2022-12-11,75_79,262
2022-12-11,80_84,182
2022-12-11,85_89,120
2022-12-11,90+,121
2022-12-12,00_04,58
2022-12-12,05_09,39
2022-12-12,10_14,105
2022-12-12,15_19,138
2022-12-12,20_24,253
2022-12-12,25_29,352
2022-12-12,30_34,406
2022-12-12,35_39,440
2022-12-12,40_44,508
2022-12-12,45_49,477
2022-12-12,50_54,561
2022-12-12,55_59,461
2022-12-12,60_64,475
2022-12-12,65_69,345
2022-12-12,70_74,336
2022-12-12,75_79,380
2022-12-12,80_84,323
2022-12-12,85_89,283
2022-12-12,90+,314
2022-12-13,00_04,65
2022-12-13,05_09,24
2022-12-13,10_14,90
2022-12-13,15_19,140
2022-12-13,20_24,271
2022-12-13,25_29,355
2022-12-13,30_34,429
2022-12-13,35_39,431
2022-12-13,40_44,464
2022-12-13,45_49,476
2022-12-13,50_54,514
2022-12-13,55_59,520
2022-12-13,60_64,417
2022-12-13,65_69,372
2022-12-13,70_74,329
2022-12-13,75_79,400
2022-12-13,80_84,359
2022-12-13,85_89,352
2022-12-13,90+,385
2022-12-14,00_04,59
2022-12-14,05_09,35
2022-12-14,10_14,73
2022-12-14,15_19,131
2022-12-14,20_24,244
2022-12-14,25_29,302
2022-12-14,30_34,414
2022-12-14,35_39,410
2022-12-14,40_44,423
2022-12-14,45_49,469
2022-12-14,50_54,457
2022-12-14,55_59,487
2022-12-14,60_64,420
2022-12-14,65_69,345
2022-12-14,70_74,350
2022-12-14,75_79,354
2022-12-14,80_84,312
2022-12-14,85_89,300
2022-12-14,90+,299
2022-12-15,00_04,64
2022-12-15,05_09,19
2022-12-15,10_14,70
2022-12-15,15_19,114
2022-12-15,20_24,208
2022-12-15,25_29,286
2022-12-15,30_34,381
2022-12-15,35_39,377
2022-12-15,40_44,371
2022-12-15,45_49,402
2022-12-15,50_54,418
2022-12-15,55_59,420
2022-12-15,60_64,401
2022-12-15,65_69,305
2022-12-15,70_74,343
2022-12-15,75_79,398
2022-12-15,80_84,275
2022-12-15,85_89,316
2022-12-15,90+,308
2022-12-16,00_04,62
2022-12-16,05_09,26
2022-12-16,10_14,67
2022-12-16,15_19,113
2022-12-16,20_24,168
2022-12-16,25_29,236
2022-12-16,30_34,314
2022-12-16,35_39,322
2022-12-16,40_44,368
2022-12-16,45_49,410
2022-12-16,50_54,403
2022-12-16,55_59,408
2022-12-16,60_64,431
2022-12-16,65_69,363
2022-12-16,70_74,367
2022-12-16,75_79,416
2022-12-16,80_84,345
2022-12-16,85_89,332
2022-12-16,90+,298
2022-12-17,00_04,63
2022-12-17,05_09,31
2022-12-17,10_14,44
2022-12-17,15_19,97
2022-12-17,20_24,160
2022-12-17,25_29,210
2022-12-17,30_34,228
2022-12-17,35_39,266
2022-12-17,40_44,275
2022-12-17,45_49,304
2022-12-17,50_54,368
2022-12-17,55_59,345
2022-12-17,60_64,322
2022-12-17,65_69,296
2022-12-17,70_74,292
2022-12-17,75_79,273
2022-12-17,80_84,249
2022-12-17,85_89,211
2022-12-17,90+,189
2022-12-18,00_04,54
2022-12-18,05_09,35
2022-12-18,10_14,54
2022-12-18,15_19,124
2022-12-18,20_24,187
2022-12-18,25_29,278
2022-12-18,30_34,333
2022-12-18,35_39,343
2022-12-18,40_44,382
2022-12-18,45_49,409
2022-12-18,50_54,449
2022-12-18,55_59,457
2022-12-18,60_64,390
2022-12-18,65_69,319
2022-12-18,70_74,302
2022-12-18,75_79,330
2022-12-18,80_84,229
2022-12-18,85_89,220
2022-12-18,90+,215
2022-12-19,00_04,82
2022-12-19,05_09,45
2022-12-19,10_14,56
2022-12-19,15_19,142
2022-12-19,20_24,269
2022-12-19,25_29,349
2022-12-19,30_34,535
2022-12-19,35_39,469
2022-12-19,40_44,537
2022-12-19,45_49,607
2022-12-19,50_54,663
2022-12-19,55_59,628
2022-12-19,60_64,570
2022-12-19,65_69,483
2022-12-19,70_74,495
2022-12-19,75_79,567
2022-12-19,80_84,481
2022-12-19,85_89,445
2022-12-19,90+,446
2022-12-20,00_04,79
2022-12-20,05_09,38
2022-12-20,10_14,43
2022-12-20,15_19,94
2022-12-20,20_24,193
2022-12-20,25_29,292
2022-12-20,30_34,331
2022-12-20,35_39,371
2022-12-20,40_44,419
2022-12-20,45_49,428
2022-12-20,50_54,522
2022-12-20,55_59,525
2022-12-20,60_64,504
2022-12-20,65_69,440
2022-12-20,70_74,447
2022-12-20,75_79,511
2022-12-20,80_84,351
2022-12-20,85_89,369
2022-12-20,90+,331
2022-12-21,00_04,58
2022-12-21,05_09,18
2022-12-21,10_14,35
2022-12-21,15_19,61
2022-12-21,20_24,114
2022-12-21,25_29,136
2022-12-21,30_34,194
2022-12-21,35_39,191
2022-12-21,40_44,210
2022-12-21,45_49,253
2022-12-21,50_54,201
2022-12-21,55_59,239
2022-12-21,60_64,280
2022-12-21,65_69,221
2022-12-21,70_74,227
2022-12-21,75_79,306
2022-12-21,80_84,311
2022-12-21,85_89,356
2022-12-21,90+,360
2022-12-22,00_04,72
2022-12-22,05_09,26
2022-12-22,10_14,49
2022-12-22,15_19,100
2022-12-22,20_24,180
2022-12-22,25_29,285
2022-12-22,30_34,322
2022-12-22,35_39,366
2022-12-22,40_44,387
2022-12-22,45_49,433
2022-12-22,50_54,477
2022-12-22,55_59,522
2022-12-22,60_64,491
2022-12-22,65_69,451
2022-12-22,70_74,407
2022-12-22,75_79,478
2022-12-22,80_84,375
2022-12-22,85_89,364
2022-12-22,90+,372
2022-12-23,00_04,62
2022-12-23,05_09,17
2022-12-23,10_14,24
2022-12-23,15_19,66
2022-12-23,20_24,138
2022-12-23,25_29,203
2022-12-23,30_34,245
2022-12-23,35_39,293
2022-12-23,40_44,290
2022-12-23,45_49,354
2022-12-23,50_54,403
2022-12-23,55_59,434
2022-12-23,60_64,392
2022-12-23,65_69,376
2022-12-23,70_74,406
2022-12-23,75_79,446
2022-12-23,80_84,324
2022-12-23,85_89,348
2022-12-23,90+,347
2022-12-24,00_04,57
2022-12-24,05_09,9
2022-12-24,10_14,17
2022-12-24,15_19,55
2022-12-24,20_24,101
2022-12-24,25_29,129
2022-12-24,30_34,198
2022-12-24,35_39,209
2022-12-24,40_44,233
2022-12-24,45_49,243
2022-12-24,50_54,294
2022-12-24,55_59,320
2022-12-24,60_64,337
2022-12-24,65_69,285
2022-12-24,70_74,279
2022-12-24,75_79,330
2022-12-24,80_84,250
2022-12-24,85_89,213
2022-12-24,90+,185
2022-12-25,00_04,46
2022-12-25,05_09,12
2022-12-25,10_14,19
2022-12-25,15_19,49
2022-12-25,20_24,99
2022-12-25,25_29,123
2022-12-25,30_34,176
2022-12-25,35_39,189
2022-12-25,40_44,213
2022-12-25,45_49,254
2022-12-25,50_54,305
2022-12-25,55_59,293
2022-12-25,60_64,248
2022-12-25,65_69,239
2022-12-25,70_74,269
2022-12-25,75_79,265
2022-12-25,80_84,209
2022-12-25,85_89,182
2022-12-25,90+,156
2022-12-26,00_04,49
2022-12-26,05_09,15
2022-12-26,10_14,17
2022-12-26,15_19,54
2022-12-26,20_24,154
2022-12-26,25_29,212
2022-12-26,30_34,245
2022-12-26,35_39,279
2022-12-26,40_44,258
2022-12-26,45_49,309
2022-12-26,50_54,361
2022-12-26,55_59,363
2022-12-26,60_64,360
2022-12-26,65_69,299
2022-12-26,70_74,315
2022-12-26,75_79,333
2022-12-26,80_84,292
2022-12-26,85_89,246
2022-12-26,90+,279
2022-12-27,00_04,79
2022-12-27,05_09,11
2022-12-27,10_14,20
2022-12-27,15_19,92
2022-12-27,20_24,193
2022-12-27,25_29,258
2022-12-27,30_34,320
2022-12-27,35_39,355
2022-12-27,40_44,345
2022-12-27,45_49,419
2022-12-27,50_54,475
2022-12-27,55_59,468
2022-12-27,60_64,503
2022-12-27,65_69,375
2022-12-27,70_74,383
2022-12-27,75_79,460
2022-12-27,80_84,381
2022-12-27,85_89,404
2022-12-27,90+,370
2022-12-28,00_04,95
2022-12-28,05_09,26
2022-12-28,10_14,40
2022-12-28,15_19,101
2022-12-28,20_24,207
2022-12-28,25_29,297
2022-12-28,30_34,383
2022-12-28,35_39,400
2022-12-28,40_44,458
2022-12-28,45_49,500
2022-12-28,50_54,559
2022-12-28,55_59,604
2022-12-28,60_64,594
2022-12-28,65_69,504
2022-12-28,70_74,552
2022-12-28,75_79,631
2022-12-28,80_84,501
2022-12-28,85_89,510
2022-12-28,90+,572
2022-12-29,00_04,78
2022-12-29,05_09,21
2022-12-29,10_14,34
2022-12-29,15_19,99
2022-12-29,20_24,209
2022-12-29,25_29,281
2022-12-29,30_34,351
2022-12-29,35_39,338
2022-12-29,40_44,397
2022-12-29,45_49,391
2022-12-29,50_54,539
2022-12-29,55_59,551
2022-12-29,60_64,512
2022-12-29,65_69,489
2022-12-29,70_74,522
2022-12-29,75_79,578
2022-12-29,80_84,500
2022-12-29,85_89,480
2022-12-29,90+,498
2022-12-30,00_04,66
2022-12-30,05_09,20
2022-12-30,10_14,38
2022-12-30,15_19,80
2022-12-30,20_24,134
2022-12-30,25_29,199
2022-12-30,30_34,257
2022-12-30,35_39,294
2022-12-30,40_44,295
2022-12-30,45_49,341
2022-12-30,50_54,416
2022-12-30,55_59,476
2022-12-30,60_64,387
2022-12-30,65_69,394
2022-12-30,70_74,399
2022-12-30,75_79,486
2022-12-30,80_84,413
2022-12-30,85_89,391
2022-12-30,90+,367
2022-12-31,00_04,61
2022-12-31,05_09,16
2022-12-31,10_14,23
2022-12-31,15_19,37
2022-12-31,20_24,109
2022-12-31,25_29,152
2022-12-31,30_34,177
2022-12-31,35_39,247
2022-12-31,40_44,237
2022-12-31,45_49,230
2022-12-31,50_54,294
2022-12-31,55_59,323
2022-12-31,60_64,327
2022-12-31,65_69,244
2022-12-31,70_74,276
2022-12-31,75_79,340
2022-12-31,80_84,275
2022-12-31,85_89,213
2022-12-31,90+,250
